,DATE,CCN,STATION,NAME,DEWP,GUST,MAX,MIN,PRCP,SLP,SNDP,TEMP,WDSP,Year,Month,Date,Day,Illum
1162,3/8/19,69,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",21,0,45,25,0,1028.4,0,36.5,4.7,2019,3,8,6,0.02
1163,3/9/19,76,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",32.5,0,43,32,0.21,1025.6,0,38.2,4.2,2019,3,9,7,0.06
1164,3/10/19,68,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",39.3,0,60.1,35.1,0.48,1017.2,0,44.8,5.3,2019,3,10,1,0.12
1165,3/11/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.8,20,62.1,39.9,0.41,1018.8,0,55.3,7.5,2019,3,11,2,0.19
1166,3/12/19,71,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",18.9,27,62.1,39.9,0,1024.1,0,48.2,11.8,2019,3,12,3,0.27
1167,3/13/19,66,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",26.8,0,59,34,0,1026.8,0,45.7,5.4,2019,3,13,4,0.37
1168,3/14/19,75,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",39.7,24.1,75,34,0,1021,0,56.2,8.7,2019,3,14,5,0.48
1169,3/15/19,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",53.4,32.1,78.1,46,0,1010.8,0,67.8,15,2019,3,15,6,0.59
1170,3/16/19,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",27.9,29.9,78.1,45,0,1017.1,0,54.9,14.7,2019,3,16,7,0.69
1171,3/17/19,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",17.8,22,57,37,0,1023.7,0,45.2,8.3,2019,3,17,1,0.8
1172,3/18/19,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",24.9,0,54,37,0,1024.3,0,45.1,4.9,2019,3,18,2,0.88
1173,3/19/19,73,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",20.4,0,54,35.1,0,1030,0,44.1,5.2,2019,3,19,3,0.95
1174,3/20/19,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",23.9,0,57,35.1,0,1028.4,0,45.9,4.3,2019,3,20,4,0.99
1175,3/21/19,53,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",39.9,28.9,57,37.9,0.16,1017.7,0,47.2,9.4,2019,3,21,5,1
1176,3/22/19,80,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",35.2,51.1,55,39,1.83,1002.7,0,47,16.5,2019,3,22,6,0.98
1177,3/23/19,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",20.9,35.9,55,37,0.06,1016,0,44.3,15.3,2019,3,23,7,0.93
1178,3/24/19,71,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",23.1,15.9,66,35.1,0,1023.8,0,49.6,6.3,2019,3,24,1,0.87
1179,3/25/19,83,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",36.3,0,66,35.1,0,1017.1,0,56,5.3,2019,3,25,2,0.79
1180,3/26/19,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",23.1,22,64.9,39,0,1023.2,0,46,12.1,2019,3,26,3,0.69
1181,3/27/19,73,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",15.3,0,55,35.1,0,1031.2,0,44.7,5.3,2019,3,27,4,0.6
1182,3/28/19,82,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.8,0,62.1,35.1,0,1029.4,0,47.7,7.8,2019,3,28,5,0.5
1183,3/29/19,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",40.4,0,71.1,37,0,1020.7,0,57.9,5.8,2019,3,29,6,0.4
1184,3/30/19,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.5,26,79,51.1,0,1015.7,0,62.8,6.2,2019,3,30,7,0.31
1185,3/31/19,60,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",41.1,36.9,79,46.9,0.01,1009.2,0,59.8,13.9,2019,3,31,1,0.23
1186,4/1/19,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",15,32.1,64,34,0.03,1024.4,0,41.4,12.8,2019,4,1,2,0.15
1187,4/2/19,82,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",25.2,0,51.1,34,0,1026.3,0,44.4,5.8,2019,4,2,3,0.09
1188,4/3/19,69,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",32.1,28.9,72,37.9,0.04,1020.5,0,52.4,8.3,2019,4,3,4,0.05
1189,4/4/19,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",30.3,0,72,37.9,0,1027.7,0,58,4,2019,4,4,5,0.01
1190,4/5/19,78,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",38.1,15.9,69.1,44.1,0.06,1027.4,0,52,6.4,2019,4,5,6,0
1191,4/6/19,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",43.7,0,70,46.4,0.03,1023,0,54.4,4.5,2019,4,6,7,0.01
1192,4/7/19,76,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",49.7,0,75,46.9,0,1022.9,0,61.5,5.6,2019,4,7,1,0.04
1193,4/8/19,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.3,22,84,51.1,0.01,1013.2,0,68.5,8.6,2019,4,8,2,0.08
1194,4/9/19,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57,22.9,84,59,0.03,1005.5,0,68.5,6.3,2019,4,9,3,0.15
1195,4/10/19,78,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",31.9,26,81,50,0.01,1009.1,0,65.2,9.5,2019,4,10,4,0.23
1196,4/11/19,74,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",37.1,0,72,48.9,0,1018.9,0,57,9,2019,4,11,5,0.33
1197,4/12/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",50,19,72,48.2,0,1021.2,0,58,7.2,2019,4,12,6,0.44
1198,4/13/19,74,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.3,0,77,48.9,0.41,1018,0,67.5,4.3,2019,4,13,7,0.55
1199,4/14/19,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62,0,77,63,0.01,1011.2,0,68,6.7,2019,4,14,1,0.66
1200,4/15/19,96,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",48.1,48,77,52,0.63,1003.1,0,63.4,14.9,2019,4,15,2,0.76
1201,4/16/19,80,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",32.8,22,75,44.1,0.09,1019.4,0,54.9,7.8,2019,4,16,3,0.86
1202,4/17/19,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.3,0,71.1,44.1,0,1017.6,0,63.1,7.2,2019,4,17,4,0.93
1203,4/18/19,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",51.3,0,80.1,55,0,1015.7,0,62.9,6.9,2019,4,18,5,0.98
1204,4/19/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60,22,80.1,55,0,1007.2,0,70.6,12.8,2019,4,19,6,1
1205,4/20/19,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.4,24.1,75.9,66,0.31,1003.7,0,69.5,12.6,2019,4,20,7,0.99
1206,4/21/19,75,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",41.9,0,73.9,52,0,1013,0,62.1,6.7,2019,4,21,1,0.96
1207,4/22/19,86,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",45.6,22,73.9,52,0,1019,0,63.6,10.3,2019,4,22,2,0.91
1208,4/23/19,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",49.9,0,82,54,0,1016.2,0,67.6,5.8,2019,4,23,3,0.84
1209,4/24/19,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",49.1,22,82,54,0,1010,0,71.1,8.6,2019,4,24,4,0.75
1210,4/25/19,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",46.4,0,77,62.1,0,1012.2,0,67.7,4.5,2019,4,25,5,0.66
1211,4/26/19,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.1,34,77,59,0.01,1004.1,0,65.2,7.7,2019,4,26,6,0.57
1212,4/27/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",34,38.1,77,54,0.58,1005.8,0,62.1,14.3,2019,4,27,7,0.47
1213,4/28/19,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.2,28,73.9,54,0.03,1012.9,0,62.2,7.1,2019,4,28,1,0.38
1214,4/29/19,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",37.9,24.1,73.9,46.9,0,1027,0,54.3,7.9,2019,4,29,2,0.29
1215,4/30/19,64,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",54.1,0,82.9,46.9,0,1022.3,0,64.6,6.8,2019,4,30,3,0.21
1216,5/1/19,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",56,19,82.9,55.9,0,1025.3,0,65.2,7.6,2019,5,1,4,0.14
1217,5/2/19,71,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.7,24.1,87.1,59,0,1020.2,0,67.9,5.1,2019,5,2,5,0.08
1218,5/3/19,96,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.2,0,87.1,60.1,0.48,1016.5,0,70.9,5.5,2019,5,3,6,0.03
1219,5/4/19,59,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.7,26,79,64.9,0,1011.2,0,70,5.2,2019,5,4,7,0.01
1220,5/5/19,71,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.7,0,73,60.8,0.82,1006.9,0,66.5,6.9,2019,5,5,1,0
1221,5/6/19,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",54.2,22.9,78.1,59,0.38,1014,0,65.6,7.2,2019,5,6,2,0.02
1222,5/7/19,86,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.7,19,81,59,0,1019.7,0,69.7,7.8,2019,5,7,3,0.06
1223,5/8/19,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.7,0,81,61,0,1020.3,0,68.8,7.2,2019,5,8,4,0.12
1224,5/9/19,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",58.7,0,78.1,62.1,0,1021.4,0,67.3,6.7,2019,5,9,5,0.2
1225,5/10/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.8,24.1,82,62.1,0,1016.9,0,72.3,10.5,2019,5,10,6,0.3
1226,5/11/19,82,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.4,22.9,82,60.1,0.52,1016.1,0,67.9,5.3,2019,5,11,7,0.41
1227,5/12/19,62,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",54.5,0,73.9,54,0.54,1009.5,0,58.4,9.7,2019,5,12,1,0.52
1228,5/13/19,70,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",48.6,0,61,50,0.61,1009.2,0,53.5,8.2,2019,5,13,2,0.63
1229,5/14/19,84,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",44.9,25.1,64,50,0.34,1011.4,0,57.1,8,2019,5,14,3,0.74
1230,5/15/19,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",41,19,75.9,50,0,1014,0,61.8,9,2019,5,15,4,0.83
1231,5/16/19,78,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",48.4,17.1,79,57,0,1012.8,0,66.6,5.5,2019,5,16,5,0.91
1232,5/17/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.1,0,82,59,0.01,1010.5,0,67.8,6.4,2019,5,17,6,0.96
1233,5/18/19,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.3,0,82.9,64.9,0,1013.7,0,74.5,4,2019,5,18,7,0.99
1234,5/19/19,83,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.2,18.1,86,64.9,0.24,1015.5,0,74.7,7.5,2019,5,19,1,1
1235,5/20/19,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64,28.9,90,64.9,0,1011.4,0,79.9,10.3,2019,5,20,2,0.98
1236,5/21/19,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",47.3,22.9,90,62.1,0,1014.8,0,70.1,11.5,2019,5,21,3,0.94
1237,5/22/19,119,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",43.9,0,73,57,0,1023.1,0,65.2,6.3,2019,5,22,4,0.88
1238,5/23/19,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57,59.1,84.9,57,0,1021.2,0,69.7,9.2,2019,5,23,5,0.81
1239,5/24/19,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.6,28,84.9,61,0.31,1015.6,0,75.3,10.4,2019,5,24,6,0.73
1240,5/25/19,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",57.3,0,84,66.9,0,1020.2,0,73.7,6.5,2019,5,25,7,0.64
1241,5/26/19,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.8,28.9,91.9,66.9,0,1015.7,0,77.4,6,2019,5,26,1,0.55
1242,5/27/19,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.3,0,91.9,69.1,0.24,1013.7,0,77.5,7.9,2019,5,27,2,0.45
1243,5/28/19,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.9,19,91,70,0.19,1010.1,0,77.6,7.7,2019,5,28,3,0.36
1244,5/29/19,104,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.1,22,93,70,99.99,1006.8,0,82.8,7.8,2019,5,29,4,0.27
1245,5/30/19,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.3,45.1,93,72,0,1007.9,0,80.2,6.6,2019,5,30,5,0.19
1246,5/31/19,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.8,15,90,66.9,0.29,1008.8,0,76.4,6.3,2019,5,31,6,0.12
1247,6/1/19,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.6,0,87.1,66.9,0,1009.6,0,77.1,4.6,2019,6,1,7,0.06
1248,6/2/19,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.6,25.1,87.1,66.9,0,1008.3,0,76.4,7.4,2019,6,2,1,0.02
1249,6/3/19,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",49.7,24.1,84.9,57.9,0.01,1013.3,0,69.2,8.7,2019,6,3,2,0
1250,6/4/19,80,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",40.6,19,78.1,54,0,1020.3,0,67,6.7,2019,6,4,3,0.01
1251,6/5/19,83,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",59.1,20,82.9,54,0,1014.2,0,73.7,10.2,2019,6,5,4,0.04
1252,6/6/19,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.8,21,90,64.9,0.01,1008.1,0,79.5,8.2,2019,6,6,5,0.1
1253,6/7/19,96,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.1,0,90,71.1,0,1011.3,0,76.8,7.3,2019,6,7,6,0.18
1254,6/8/19,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.4,21,82.9,68,0,1016.8,0,75.8,9.6,2019,6,8,7,0.27
1255,6/9/19,108,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.5,22.9,82.9,66.9,0,1020.7,0,71.1,11.6,2019,6,9,1,0.38
1256,6/10/19,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.6,0,77,64,0.22,1016.8,0,68.3,7.5,2019,6,10,2,0.5
1257,6/11/19,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.8,27,81,64,0.42,1015.3,0,72.8,10.4,2019,6,11,3,0.61
1258,6/12/19,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",50.9,0,81,64,0.14,1020,0,70.6,6.8,2019,6,12,4,0.72
1259,6/13/19,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.4,35.9,79,64,0.71,1011.2,0,68.8,7.3,2019,6,13,5,0.81
1260,6/14/19,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",48.9,28,79,57,0.41,1014.9,0,67.2,9.8,2019,6,14,6,0.89
1261,6/15/19,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",52.7,21,84,57,0,1019.6,0,71.5,8.3,2019,6,15,7,0.95
1262,6/16/19,112,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.3,22,87.1,61,0,1013.4,0,76.6,10.5,2019,6,16,1,0.98
1263,6/17/19,86,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.4,25.1,91,68,0,1013.5,0,81.3,6.4,2019,6,17,2,1
1264,6/18/19,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.2,28,88,71.6,0.99,1013.7,0,77.3,5.2,2019,6,18,3,0.99
1265,6/19/19,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.3,15,84.9,71.6,1.16,1010.2,0,76.7,6.3,2019,6,19,4,0.97
1266,6/20/19,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.2,21,91.9,72,0,1002.7,0,81.9,9.7,2019,6,20,5,0.92
1267,6/21/19,106,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.5,34,91.9,71.1,0.08,1004.6,0,77.1,12,2019,6,21,6,0.86
1268,6/22/19,100,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",50.2,20,84.9,66,0,1014.9,0,75.5,8.7,2019,6,22,7,0.79
1269,6/23/19,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",52.5,15,84,63,0,1017.4,0,75.2,5.2,2019,6,23,1,0.7
1270,6/24/19,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.5,0,88,63,0,1012.3,0,77.5,6.6,2019,6,24,2,0.61
1271,6/25/19,108,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.2,20,90,70,0.21,1010.7,0,80.1,7.3,2019,6,25,3,0.52
1272,6/26/19,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.8,14,91,72,0.19,1016.9,0,82.8,7.6,2019,6,26,4,0.42
1273,6/27/19,87,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66,0,91.9,72,0,1020.2,0,83.6,6,2019,6,27,5,0.33
1274,6/28/19,108,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.2,25.1,95,72,0,1020.9,0,81.2,4.8,2019,6,28,6,0.24
1275,6/29/19,111,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.8,27,96.1,72,0,1018.3,0,82.6,5.8,2019,6,29,7,0.16
1276,6/30/19,65,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.5,26,96.1,72,0.04,1012.1,0,82.2,11.5,2019,6,30,1,0.09
1277,7/1/19,80,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",55.4,17.1,91.9,69.1,0,1014.2,0,79.5,7.2,2019,7,1,2,0.03
1278,7/2/19,89,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",63.6,19,93.9,69.1,0,1013,0,80.9,6.7,2019,7,2,3,0
1279,7/3/19,59,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.3,28.9,93.9,70,0.42,1011.8,0,81.6,5.8,2019,7,3,4,0
1280,7/4/19,75,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.2,19,93,73,0,1015.4,0,82.9,5.1,2019,7,4,5,0.03
1281,7/5/19,107,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.3,0,91,75.9,0.24,1018.4,0,81.5,5.5,2019,7,5,6,0.08
1282,7/6/19,93,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",74.7,41,91.9,73.9,0.01,1015.1,0,83.7,6.7,2019,7,6,7,0.16
1283,7/7/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.4,0,91.9,73.9,0.72,1012.4,0,79.9,4.1,2019,7,7,1,0.25
1284,7/8/19,101,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.7,24.1,89.1,73,0,1012.3,0,77.6,8.8,2019,7,8,2,0.36
1285,7/9/19,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.6,0,86,66.9,3.44,1017.8,0,76.5,4.5,2019,7,9,3,0.47
1286,7/10/19,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.2,0,87.1,66.9,0,1017.9,0,79,7.2,2019,7,10,4,0.59
1287,7/11/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71,28.9,91,71.1,0,1013.4,0,80,7.7,2019,7,11,5,0.69
1288,7/12/19,81,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.4,0,90,71.6,0.88,1009.7,0,79.3,6.7,2019,7,12,6,0.79
1289,7/13/19,91,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64,15,91,72,0,1014,0,82.3,6.1,2019,7,13,7,0.87
1290,7/14/19,99,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.6,19,93.9,73,0,1015.5,0,85.1,6.2,2019,7,14,1,0.93
1291,7/15/19,110,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.4,0,93.9,72,0,1018,0,82.8,6.5,2019,7,15,2,0.97
1292,7/16/19,84,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.3,0,93,72,0,1018.1,0,83.7,5.3,2019,7,16,3,1
1293,7/17/19,97,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.4,44.1,95,73.9,0,1015,0,85.4,9.1,2019,7,17,4,1
1294,7/18/19,73,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.5,15.9,95,73.9,0.29,1011.9,0,83.3,5.4,2019,7,18,5,0.98
1295,7/19/19,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.7,0,96.1,78.1,0,1013.2,0,87.4,6.4,2019,7,19,6,0.95
1296,7/20/19,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",73.9,20,97,79,0,1012.7,0,89.3,6.3,2019,7,20,7,0.9
1297,7/21/19,88,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",71.8,24.1,99,81,0,1011.5,0,90.9,7.1,2019,7,21,1,0.84
1298,7/22/19,114,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",70.2,22,99,77,0,1010.6,0,84,6.3,2019,7,22,2,0.76
1299,7/23/19,96,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.9,22.9,96.1,70,0.04,1010.6,0,74.4,7.6,2019,7,23,3,0.68
1300,7/24/19,104,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.5,20,87.1,69.1,0.07,1013.8,0,75.7,6.6,2019,7,24,4,0.58
1301,7/25/19,106,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",60.4,0,88,64.9,0.37,1018.9,0,75.6,5.3,2019,7,25,5,0.49
1302,7/26/19,122,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.8,0,90,64.9,0.01,1023.7,0,79.2,3.3,2019,7,26,6,0.39
1303,7/27/19,118,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",62.8,0,90,69.1,0,1024.4,0,79.7,5,2019,7,27,7,0.29
1304,7/28/19,109,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",64.8,0,91.9,71.1,0,1021,0,82,6.4,2019,7,28,1,0.2
1305,7/29/19,106,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68,0,93.9,73,0,1017.3,0,83.8,6.2,2019,7,29,2,0.12
1306,7/30/19,123,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",68.5,0,95,75,0,1015.5,0,85,8.5,2019,7,30,3,0.05
1307,7/31/19,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.9,0,95,75,0,1016.7,0,81.7,6,2019,7,31,4,0.01
1308,8/1/19,77,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.2,21,91,71.1,0.01,1017.9,0,80,5.1,2019,8,1,5,0
1309,8/2/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66,0,91,71.1,0,1019.1,0,79,5.1,2019,8,2,6,0.02
1310,8/3/19,92,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69,0,91,72,0,1016.6,0,80.6,5.5,2019,8,3,7,0.07
1311,8/4/19,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",67.2,0,91.9,73.9,0,1013.7,0,83.4,6,2019,8,4,1,0.14
1312,8/5/19,108,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65,22.9,91.9,73,0,1014.2,0,81.1,4.9,2019,8,5,2,0.23
1313,8/6/19,90,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",66.7,0,91.9,72,0,1012,0,80.7,5.8,2019,8,6,3,0.33
1314,8/7/19,98,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",69.4,33,93,71.6,0,1009.4,0,81.4,8.2,2019,8,7,4,0.44
1315,8/8/19,95,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",65.3,15,93.9,72,0.9,1008.6,0,80.2,6.2,2019,8,8,5,0.55
1316,8/9/19,94,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",61.6,21,93,72,0,1009,0,84,8.1,2019,8,9,6,0.66
1317,8/10/19,85,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",54.3,18.1,93,66,0,1012.3,0,77.7,7.8,2019,8,10,7,0.75
1318,8/11/19,78,72405013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",54.8,0,86,66,0,1016.2,0,77.1,6.3,2019,8,11,1,0.83
