DATE,Day,Date,Month,Year,Illum
2009-05-12,7,5,12,2009,0.89
2009-06-12,1,6,12,2009,0.8
2009-07-12,2,7,12,2009,0.7
2009-08-12,3,8,12,2009,0.59
2009-09-12,4,9,12,2009,0.48
2009-10-12,5,10,12,2009,0.37
2009-11-12,6,11,12,2009,0.27
2009-12-12,7,12,12,2009,0.18
2009-12-13,1,13,12,2009,0.11
2009-12-14,2,14,12,2009,0.05
2009-12-15,3,15,12,2009,0.02
2009-12-16,4,16,12,2009,0
2009-12-17,5,17,12,2009,0
2009-12-18,6,18,12,2009,0.03
2009-12-19,7,19,12,2009,0.07
2009-12-20,1,20,12,2009,0.12
2009-12-21,2,21,12,2009,0.19
2009-12-22,3,22,12,2009,0.27
2009-12-23,4,23,12,2009,0.36
2009-12-24,5,24,12,2009,0.45
2009-12-25,6,25,12,2009,0.55
2009-12-26,7,26,12,2009,0.65
2009-12-27,1,27,12,2009,0.74
2009-12-28,2,28,12,2009,0.83
2009-12-29,3,29,12,2009,0.91
2009-12-30,4,30,12,2009,0.96
2009-12-31,5,31,12,2009,0.99
2010-01-01,6,1,1,2010,1
2010-02-01,7,2,1,2010,0.97
2010-03-01,1,3,1,2010,0.92
2010-04-01,2,4,1,2010,0.84
2010-05-01,3,5,1,2010,0.74
2010-06-01,4,6,1,2010,0.64
2010-07-01,5,7,1,2010,0.53
2010-08-01,6,8,1,2010,0.42
2010-09-01,7,9,1,2010,0.32
2010-10-01,1,10,1,2010,0.23
2010-11-01,2,11,1,2010,0.15
2010-12-01,3,12,1,2010,0.09
2010-01-13,4,13,1,2010,0.04
2010-01-14,5,14,1,2010,0.01
2010-01-15,6,15,1,2010,0
2010-01-16,7,16,1,2010,0.01
2010-01-17,1,17,1,2010,0.03
2010-01-18,2,18,1,2010,0.07
2010-01-19,3,19,1,2010,0.13
2010-01-20,4,20,1,2010,0.2
2010-01-21,5,21,1,2010,0.28
2010-01-22,6,22,1,2010,0.38
2010-01-23,7,23,1,2010,0.48
2010-01-24,1,24,1,2010,0.58
2010-01-25,2,25,1,2010,0.68
2010-01-26,3,26,1,2010,0.78
2010-01-27,4,27,1,2010,0.87
2010-01-28,5,28,1,2010,0.94
2010-01-29,6,29,1,2010,0.98
2010-01-30,7,30,1,2010,1
2010-01-31,1,31,1,2010,0.99
2010-01-02,2,1,2,2010,0.94
2010-02-02,3,2,2,2010,0.87
2010-03-02,4,3,2,2010,0.79
2010-04-02,5,4,2,2010,0.69
2010-05-02,6,5,2,2010,0.58
2010-06-02,7,6,2,2010,0.48
2010-07-02,1,7,2,2010,0.38
2010-08-02,2,8,2,2010,0.28
2010-09-02,3,9,2,2010,0.2
2010-10-02,4,10,2,2010,0.13
2010-11-02,5,11,2,2010,0.07
2010-12-02,6,12,2,2010,0.03
2010-02-13,7,13,2,2010,0.01
2010-02-14,1,14,2,2010,0
2010-02-15,2,15,2,2010,0.01
2010-02-16,3,16,2,2010,0.04
2010-02-17,4,17,2,2010,0.09
2010-02-18,5,18,2,2010,0.15
2010-02-19,6,19,2,2010,0.23
2010-02-20,7,20,2,2010,0.32
2010-02-21,1,21,2,2010,0.41
2010-02-22,2,22,2,2010,0.52
2010-02-23,3,23,2,2010,0.63
2010-02-24,4,24,2,2010,0.73
2010-02-25,5,25,2,2010,0.83
2010-02-26,6,26,2,2010,0.91
2010-02-27,7,27,2,2010,0.97
2010-02-28,1,28,2,2010,1
2010-01-03,2,1,3,2010,0.99
2010-02-03,3,2,3,2010,0.96
2010-03-03,4,3,3,2010,0.91
2010-04-03,5,4,3,2010,0.83
2010-05-03,6,5,3,2010,0.74
2010-06-03,7,6,3,2010,0.65
2010-07-03,1,7,3,2010,0.55
2010-08-03,2,8,3,2010,0.45
2010-09-03,3,9,3,2010,0.35
2010-10-03,4,10,3,2010,0.26
2010-11-03,5,11,3,2010,0.19
2010-12-03,6,12,3,2010,0.12
2010-03-13,7,13,3,2010,0.06
2010-03-14,1,14,3,2010,0.03
2010-03-15,2,15,3,2010,0.01
2010-03-16,3,16,3,2010,0
2010-03-17,4,17,3,2010,0.02
2010-03-18,5,18,3,2010,0.05
2010-03-19,6,19,3,2010,0.11
2010-03-20,7,20,3,2010,0.18
2010-03-21,1,21,3,2010,0.27
2010-03-22,2,22,3,2010,0.37
2010-03-23,3,23,3,2010,0.47
2010-03-24,4,24,3,2010,0.59
2010-03-25,5,25,3,2010,0.69
2010-03-26,6,26,3,2010,0.8
2010-03-27,7,27,3,2010,0.88
2010-03-28,1,28,3,2010,0.95
2010-03-29,2,29,3,2010,0.99
2010-03-30,3,30,3,2010,1
2010-03-31,4,31,3,2010,0.98
2010-01-04,5,1,4,2010,0.94
2010-02-04,6,2,4,2010,0.88
2010-03-04,7,3,4,2010,0.8
2010-04-04,1,4,4,2010,0.71
2010-05-04,2,5,4,2010,0.62
2010-06-04,3,6,4,2010,0.52
2010-07-04,4,7,4,2010,0.42
2010-08-04,5,8,4,2010,0.33
2010-09-04,6,9,4,2010,0.25
2010-10-04,7,10,4,2010,0.17
2010-11-04,1,11,4,2010,0.11
2010-12-04,2,12,4,2010,0.05
2010-04-13,3,13,4,2010,0.02
2010-04-14,4,14,4,2010,0
2010-04-15,5,15,4,2010,0.01
2010-04-16,6,16,4,2010,0.03
2010-04-17,7,17,4,2010,0.08
2010-04-18,1,18,4,2010,0.15
2010-04-19,2,19,4,2010,0.23
2010-04-20,3,20,4,2010,0.33
2010-04-21,4,21,4,2010,0.44
2010-04-22,5,22,4,2010,0.55
2010-04-23,6,23,4,2010,0.66
2010-04-24,7,24,4,2010,0.77
2010-04-25,1,25,4,2010,0.86
2010-04-26,2,26,4,2010,0.93
2010-04-27,3,27,4,2010,0.98
2010-04-28,4,28,4,2010,1
2010-04-29,5,29,4,2010,0.99
2010-04-30,6,30,4,2010,0.96
2010-01-05,7,1,5,2010,0.92
2010-02-05,1,2,5,2010,0.85
2010-03-05,2,3,5,2010,0.77
2010-04-05,3,4,5,2010,0.69
2010-05-05,4,5,5,2010,0.59
2010-06-05,5,6,5,2010,0.5
2010-07-05,6,7,5,2010,0.4
2010-08-05,7,8,5,2010,0.31
2010-09-05,1,9,5,2010,0.23
2010-10-05,2,10,5,2010,0.15
2010-11-05,3,11,5,2010,0.09
2010-12-05,4,12,5,2010,0.04
2010-05-13,5,13,5,2010,0.01
2010-05-14,6,14,5,2010,0
2010-05-15,7,15,5,2010,0.02
2010-05-16,1,16,5,2010,0.06
2010-05-17,2,17,5,2010,0.12
2010-05-18,3,18,5,2010,0.2
2010-05-19,4,19,5,2010,0.3
2010-05-20,5,20,5,2010,0.41
2010-05-21,6,21,5,2010,0.53
2010-05-22,7,22,5,2010,0.64
2010-05-23,1,23,5,2010,0.74
2010-05-24,2,24,5,2010,0.84
2010-05-25,3,25,5,2010,0.91
2010-05-26,4,26,5,2010,0.96
2010-05-27,5,27,5,2010,0.99
2010-05-28,6,28,5,2010,1
2010-05-29,7,29,5,2010,0.98
2010-05-30,1,30,5,2010,0.95
2010-05-31,2,31,5,2010,0.89
2010-01-06,3,1,6,2010,0.83
2010-02-06,4,2,6,2010,0.75
2010-03-06,5,3,6,2010,0.66
2010-04-06,6,4,6,2010,0.57
2010-05-06,7,5,6,2010,0.47
2010-06-06,1,6,6,2010,0.38
2010-07-06,2,7,6,2010,0.29
2010-08-06,3,8,6,2010,0.2
2010-09-06,4,9,6,2010,0.13
2010-10-06,5,10,6,2010,0.06
2010-11-06,6,11,6,2010,0.02
2010-12-06,7,12,6,2010,0
2010-06-13,1,13,6,2010,0.01
2010-06-14,2,14,6,2010,0.04
2010-06-15,3,15,6,2010,0.1
2010-06-16,4,16,6,2010,0.18
2010-06-17,5,17,6,2010,0.28
2010-06-18,6,18,6,2010,0.39
2010-06-19,7,19,6,2010,0.5
2010-06-20,1,20,6,2010,0.62
2010-06-21,2,21,6,2010,0.72
2010-06-22,3,22,6,2010,0.81
2010-06-23,4,23,6,2010,0.89
2010-06-24,5,24,6,2010,0.95
2010-06-25,6,25,6,2010,0.98
2010-06-26,7,26,6,2010,1
2010-06-27,1,27,6,2010,0.99
2010-06-28,2,28,6,2010,0.97
2010-06-29,3,29,6,2010,0.93
2010-06-30,4,30,6,2010,0.87
2010-01-07,5,1,7,2010,0.8
2010-02-07,6,2,7,2010,0.72
2010-03-07,7,3,7,2010,0.63
2010-04-07,1,4,7,2010,0.54
2010-05-07,2,5,7,2010,0.44
2010-06-07,3,6,7,2010,0.34
2010-07-07,4,7,7,2010,0.25
2010-08-07,5,8,7,2010,0.16
2010-09-07,6,9,7,2010,0.09
2010-10-07,7,10,7,2010,0.04
2010-11-07,1,11,7,2010,0.01
2010-12-07,2,12,7,2010,0
2010-07-13,3,13,7,2010,0.03
2010-07-14,4,14,7,2010,0.08
2010-07-15,5,15,7,2010,0.16
2010-07-16,6,16,7,2010,0.26
2010-07-17,7,17,7,2010,0.37
2010-07-18,1,18,7,2010,0.48
2010-07-19,2,19,7,2010,0.59
2010-07-20,3,20,7,2010,0.69
2010-07-21,4,21,7,2010,0.78
2010-07-22,5,22,7,2010,0.86
2010-07-23,6,23,7,2010,0.92
2010-07-24,7,24,7,2010,0.97
2010-07-25,1,25,7,2010,0.99
2010-07-26,2,26,7,2010,1
2010-07-27,3,27,7,2010,0.99
2010-07-28,4,28,7,2010,0.96
2010-07-29,5,29,7,2010,0.91
2010-07-30,6,30,7,2010,0.85
2010-07-31,7,31,7,2010,0.78
2010-01-08,1,1,8,2010,0.69
2010-02-08,2,2,8,2010,0.6
2010-03-08,3,3,8,2010,0.5
2010-04-08,4,4,8,2010,0.4
2010-05-08,5,5,8,2010,0.3
2010-06-08,6,6,8,2010,0.2
2010-07-08,7,7,8,2010,0.12
2010-08-08,1,8,8,2010,0.05
2010-09-08,2,9,8,2010,0.01
2010-10-08,3,10,8,2010,0
2010-11-08,4,11,8,2010,0.02
2010-12-08,5,12,8,2010,0.07
2010-08-13,6,13,8,2010,0.14
2010-08-14,7,14,8,2010,0.23
2010-08-15,1,15,8,2010,0.33
2010-08-16,2,16,8,2010,0.44
2010-08-17,3,17,8,2010,0.55
2010-08-18,4,18,8,2010,0.65
2010-08-19,5,19,8,2010,0.74
2010-08-20,6,20,8,2010,0.83
2010-08-21,7,21,8,2010,0.89
2010-08-22,1,22,8,2010,0.94
2010-08-23,2,23,8,2010,0.98
2010-08-24,3,24,8,2010,1
2010-08-25,4,25,8,2010,1
2010-08-26,5,26,8,2010,0.98
2010-08-27,6,27,8,2010,0.94
2010-08-28,7,28,8,2010,0.89
2010-08-29,1,29,8,2010,0.83
2010-08-30,2,30,8,2010,0.75
2010-08-31,3,31,8,2010,0.65
2010-01-09,4,1,9,2010,0.55
2010-02-09,5,2,9,2010,0.45
2010-03-09,6,3,9,2010,0.34
2010-04-09,7,4,9,2010,0.24
2010-05-09,1,5,9,2010,0.15
2010-06-09,2,6,9,2010,0.08
2010-07-09,3,7,9,2010,0.02
2010-08-09,4,8,9,2010,0
2010-09-09,5,9,9,2010,0.01
2010-10-09,6,10,9,2010,0.05
2010-11-09,7,11,9,2010,0.11
2010-12-09,1,12,9,2010,0.2
2010-09-13,2,13,9,2010,0.29
2010-09-14,3,14,9,2010,0.39
2010-09-15,4,15,9,2010,0.5
2010-09-16,5,16,9,2010,0.6
2010-09-17,6,17,9,2010,0.69
2010-09-18,7,18,9,2010,0.78
2010-09-19,1,19,9,2010,0.85
2010-09-20,2,20,9,2010,0.91
2010-09-21,3,21,9,2010,0.96
2010-09-22,4,22,9,2010,0.99
2010-09-23,5,23,9,2010,1
2010-09-24,6,24,9,2010,0.99
2010-09-25,7,25,9,2010,0.97
2010-09-26,1,26,9,2010,0.93
2010-09-27,2,27,9,2010,0.87
2010-09-28,3,28,9,2010,0.79
2010-09-29,4,29,9,2010,0.7
2010-09-30,5,30,9,2010,0.6
2010-01-10,6,1,10,2010,0.5
2010-02-10,7,2,10,2010,0.39
2010-03-10,1,3,10,2010,0.28
2010-04-10,2,4,10,2010,0.18
2010-05-10,3,5,10,2010,0.1
2010-06-10,4,6,10,2010,0.04
2010-07-10,5,7,10,2010,0.01
2010-08-10,6,8,10,2010,0
2010-09-10,7,9,10,2010,0.03
2010-10-10,1,10,10,2010,0.08
2010-11-10,2,11,10,2010,0.15
2010-12-10,3,12,10,2010,0.24
2010-10-13,4,13,10,2010,0.34
2010-10-14,5,14,10,2010,0.43
2010-10-15,6,15,10,2010,0.53
2010-10-16,7,16,10,2010,0.63
2010-10-17,1,17,10,2010,0.72
2010-10-18,2,18,10,2010,0.8
2010-10-19,3,19,10,2010,0.87
2010-10-20,4,20,10,2010,0.92
2010-10-21,5,21,10,2010,0.97
2010-10-22,6,22,10,2010,0.99
2010-10-23,7,23,10,2010,1
2010-10-24,1,24,10,2010,0.99
2010-10-25,2,25,10,2010,0.95
2010-10-26,3,26,10,2010,0.9
2010-10-27,4,27,10,2010,0.83
2010-10-28,5,28,10,2010,0.75
2010-10-29,6,29,10,2010,0.65
2010-10-30,7,30,10,2010,0.54
2010-10-31,1,31,10,2010,0.42
2010-01-11,2,1,11,2010,0.31
2010-02-11,3,2,11,2010,0.21
2010-03-11,4,3,11,2010,0.12
2010-04-11,5,4,11,2010,0.06
2010-05-11,6,5,11,2010,0.02
2010-06-11,7,6,11,2010,0
2010-07-11,1,7,11,2010,0.01
2010-08-11,2,8,11,2010,0.05
2010-09-11,3,9,11,2010,0.11
2010-10-11,4,10,11,2010,0.18
2010-11-11,5,11,11,2010,0.27
2010-12-11,6,12,11,2010,0.36
2010-11-13,7,13,11,2010,0.46
2010-11-14,1,14,11,2010,0.55
2010-11-15,2,15,11,2010,0.64
2010-11-16,3,16,11,2010,0.73
2010-11-17,4,17,11,2010,0.81
2010-11-18,5,18,11,2010,0.88
2010-11-19,6,19,11,2010,0.93
2010-11-20,7,20,11,2010,0.97
2010-11-21,1,21,11,2010,1
2010-11-22,2,22,11,2010,1
2010-11-23,3,23,11,2010,0.98
2010-11-24,4,24,11,2010,0.93
2010-11-25,5,25,11,2010,0.87
2010-11-26,6,26,11,2010,0.78
2010-11-27,7,27,11,2010,0.68
2010-11-28,1,28,11,2010,0.58
2010-11-29,2,29,11,2010,0.46
2010-11-30,3,30,11,2010,0.35
2010-01-12,4,1,12,2010,0.24
2010-02-12,5,2,12,2010,0.15
2010-03-12,6,3,12,2010,0.08
2010-04-12,7,4,12,2010,0.03
2010-05-12,1,5,12,2010,0
2010-06-12,2,6,12,2010,0
2010-07-12,3,7,12,2010,0.03
2010-08-12,4,8,12,2010,0.07
2010-09-12,5,9,12,2010,0.13
2010-10-12,6,10,12,2010,0.2
2010-11-12,7,11,12,2010,0.28
2010-12-12,1,12,12,2010,0.37
2010-12-13,2,13,12,2010,0.47
2010-12-14,3,14,12,2010,0.56
2010-12-15,4,15,12,2010,0.65
2010-12-16,5,16,12,2010,0.74
2010-12-17,6,17,12,2010,0.82
2010-12-18,7,18,12,2010,0.89
2010-12-19,1,19,12,2010,0.95
2010-12-20,2,20,12,2010,0.98
2010-12-21,3,21,12,2010,1
2010-12-22,4,22,12,2010,0.99
2010-12-23,5,23,12,2010,0.96
2010-12-24,6,24,12,2010,0.9
2010-12-25,7,25,12,2010,0.82
2010-12-26,1,26,12,2010,0.72
2010-12-27,2,27,12,2010,0.61
2010-12-28,3,28,12,2010,0.5
2010-12-29,4,29,12,2010,0.39
2010-12-30,5,30,12,2010,0.28
2010-12-31,6,31,12,2010,0.19
2011-01-01,7,1,1,2011,0.11
2011-02-01,1,2,1,2011,0.05
2011-03-01,2,3,1,2011,0.01
2011-04-01,3,4,1,2011,0
2011-05-01,4,5,1,2011,0.01
2011-06-01,5,6,1,2011,0.03
2011-07-01,6,7,1,2011,0.08
2011-08-01,7,8,1,2011,0.14
2011-09-01,1,9,1,2011,0.21
2011-10-01,2,10,1,2011,0.29
2011-11-01,3,11,1,2011,0.38
2011-12-01,4,12,1,2011,0.48
2011-01-13,5,13,1,2011,0.57
2011-01-14,6,14,1,2011,0.67
2011-01-15,7,15,1,2011,0.76
2011-01-16,1,16,1,2011,0.84
2011-01-17,2,17,1,2011,0.91
2011-01-18,3,18,1,2011,0.96
2011-01-19,4,19,1,2011,0.99
2011-01-20,5,20,1,2011,1
2011-01-21,6,21,1,2011,0.97
2011-01-22,7,22,1,2011,0.92
2011-01-23,1,23,1,2011,0.85
2011-01-24,2,24,1,2011,0.76
2011-01-25,3,25,1,2011,0.65
2011-01-26,4,26,1,2011,0.54
2011-01-27,5,27,1,2011,0.43
2011-01-28,6,28,1,2011,0.32
2011-01-29,7,29,1,2011,0.23
2011-01-30,1,30,1,2011,0.15
2011-01-31,2,31,1,2011,0.08
2011-01-02,3,1,2,2011,0.04
2011-02-02,4,2,2,2011,0.01
2011-03-02,5,3,2,2011,0
2011-04-02,6,4,2,2011,0.01
2011-05-02,7,5,2,2011,0.04
2011-06-02,1,6,2,2011,0.09
2011-07-02,2,7,2,2011,0.15
2011-08-02,3,8,2,2011,0.22
2011-09-02,4,9,2,2011,0.3
2011-10-02,5,10,2,2011,0.4
2011-11-02,6,11,2,2011,0.49
2011-12-02,7,12,2,2011,0.59
2011-02-13,1,13,2,2011,0.69
2011-02-14,2,14,2,2011,0.78
2011-02-15,3,15,2,2011,0.87
2011-02-16,4,16,2,2011,0.93
2011-02-17,5,17,2,2011,0.98
2011-02-18,6,18,2,2011,1
2011-02-19,7,19,2,2011,0.99
2011-02-20,1,20,2,2011,0.95
2011-02-21,2,21,2,2011,0.88
2011-02-22,3,22,2,2011,0.79
2011-02-23,4,23,2,2011,0.69
2011-02-24,5,24,2,2011,0.58
2011-02-25,6,25,2,2011,0.48
2011-02-26,7,26,2,2011,0.37
2011-02-27,1,27,2,2011,0.28
2011-02-28,2,28,2,2011,0.19
2011-01-03,3,1,3,2011,0.12
2011-02-03,4,2,3,2011,0.06
2011-03-03,5,3,3,2011,0.03
2011-04-03,6,4,3,2011,0.01
2011-05-03,7,5,3,2011,0
2011-06-03,1,6,3,2011,0.02
2011-07-03,2,7,3,2011,0.05
2011-08-03,3,8,3,2011,0.1
2011-09-03,4,9,3,2011,0.16
2011-10-03,5,10,3,2011,0.24
2011-11-03,6,11,3,2011,0.33
2011-12-03,7,12,3,2011,0.42
2011-03-13,1,13,3,2011,0.52
2011-03-14,2,14,3,2011,0.63
2011-03-15,3,15,3,2011,0.73
2011-03-16,4,16,3,2011,0.82
2011-03-17,5,17,3,2011,0.9
2011-03-18,6,18,3,2011,0.96
2011-03-19,7,19,3,2011,0.99
2011-03-20,1,20,3,2011,0.99
2011-03-21,2,21,3,2011,0.97
2011-03-22,3,22,3,2011,0.91
2011-03-23,4,23,3,2011,0.83
2011-03-24,5,24,3,2011,0.74
2011-03-25,6,25,3,2011,0.64
2011-03-26,7,26,3,2011,0.53
2011-03-27,1,27,3,2011,0.43
2011-03-28,2,28,3,2011,0.33
2011-03-29,3,29,3,2011,0.24
2011-03-30,4,30,3,2011,0.17
2011-03-31,5,31,3,2011,0.1
2011-01-04,6,1,4,2011,0.05
2011-02-04,7,2,4,2011,0.02
2011-03-04,1,3,4,2011,0
2011-04-04,2,4,4,2011,0
2011-05-04,3,5,4,2011,0.02
2011-06-04,4,6,4,2011,0.06
2011-07-04,5,7,4,2011,0.12
2011-08-04,6,8,4,2011,0.19
2011-09-04,7,9,4,2011,0.27
2011-10-04,1,10,4,2011,0.37
2011-11-04,2,11,4,2011,0.47
2011-12-04,3,12,4,2011,0.58
2011-04-13,4,13,4,2011,0.69
2011-04-14,5,14,4,2011,0.79
2011-04-15,6,15,4,2011,0.88
2011-04-16,7,16,4,2011,0.94
2011-04-17,1,17,4,2011,0.99
2011-04-18,2,18,4,2011,1
2011-04-19,3,19,4,2011,0.98
2011-04-20,4,20,4,2011,0.94
2011-04-21,5,21,4,2011,0.87
2011-04-22,6,22,4,2011,0.79
2011-04-23,7,23,4,2011,0.69
2011-04-24,1,24,4,2011,0.59
2011-04-25,2,25,4,2011,0.49
2011-04-26,3,26,4,2011,0.39
2011-04-27,4,27,4,2011,0.3
2011-04-28,5,28,4,2011,0.22
2011-04-29,6,29,4,2011,0.15
2011-04-30,7,30,4,2011,0.09
2011-01-05,1,1,5,2011,0.04
2011-02-05,2,2,5,2011,0.01
2011-03-05,3,3,5,2011,0
2011-04-05,4,4,5,2011,0.01
2011-05-05,5,5,5,2011,0.04
2011-06-05,6,6,5,2011,0.08
2011-07-05,7,7,5,2011,0.15
2011-08-05,1,8,5,2011,0.23
2011-09-05,2,9,5,2011,0.32
2011-10-05,3,10,5,2011,0.43
2011-11-05,4,11,5,2011,0.54
2011-12-05,5,12,5,2011,0.65
2011-05-13,6,13,5,2011,0.76
2011-05-14,7,14,5,2011,0.85
2011-05-15,1,15,5,2011,0.93
2011-05-16,2,16,5,2011,0.98
2011-05-17,3,17,5,2011,1
2011-05-18,4,18,5,2011,0.99
2011-05-19,5,19,5,2011,0.96
2011-05-20,6,20,5,2011,0.9
2011-05-21,7,21,5,2011,0.83
2011-05-22,1,22,5,2011,0.75
2011-05-23,2,23,5,2011,0.65
2011-05-24,3,24,5,2011,0.56
2011-05-25,4,25,5,2011,0.46
2011-05-26,5,26,5,2011,0.37
2011-05-27,6,27,5,2011,0.28
2011-05-28,7,28,5,2011,0.2
2011-05-29,1,29,5,2011,0.13
2011-05-30,2,30,5,2011,0.07
2011-05-31,3,31,5,2011,0.03
2011-01-06,4,1,6,2011,0
2011-02-06,5,2,6,2011,0
2011-03-06,6,3,6,2011,0.02
2011-04-06,7,4,6,2011,0.06
2011-05-06,1,5,6,2011,0.12
2011-06-06,2,6,6,2011,0.2
2011-07-06,3,7,6,2011,0.29
2011-08-06,4,8,6,2011,0.4
2011-09-06,5,9,6,2011,0.51
2011-10-06,6,10,6,2011,0.63
2011-11-06,7,11,6,2011,0.74
2011-12-06,1,12,6,2011,0.83
2011-06-13,2,13,6,2011,0.91
2011-06-14,3,14,6,2011,0.97
2011-06-15,4,15,6,2011,0.99
2011-06-16,5,16,6,2011,1
2011-06-17,6,17,6,2011,0.98
2011-06-18,7,18,6,2011,0.93
2011-06-19,1,19,6,2011,0.87
2011-06-20,2,20,6,2011,0.8
2011-06-21,3,21,6,2011,0.71
2011-06-22,4,22,6,2011,0.62
2011-06-23,5,23,6,2011,0.53
2011-06-24,6,24,6,2011,0.43
2011-06-25,7,25,6,2011,0.34
2011-06-26,1,26,6,2011,0.25
2011-06-27,2,27,6,2011,0.17
2011-06-28,3,28,6,2011,0.11
2011-06-29,4,29,6,2011,0.05
2011-06-30,5,30,6,2011,0.02
2011-01-07,6,1,7,2011,0
2011-02-07,7,2,7,2011,0.01
2011-03-07,1,3,7,2011,0.04
2011-04-07,2,4,7,2011,0.1
2011-05-07,3,5,7,2011,0.18
2011-06-07,4,6,7,2011,0.27
2011-07-07,5,7,7,2011,0.38
2011-08-07,6,8,7,2011,0.49
2011-09-07,7,9,7,2011,0.61
2011-10-07,1,10,7,2011,0.72
2011-11-07,2,11,7,2011,0.81
2011-12-07,3,12,7,2011,0.89
2011-07-13,4,13,7,2011,0.95
2011-07-14,5,14,7,2011,0.99
2011-07-15,6,15,7,2011,1
2011-07-16,7,16,7,2011,0.99
2011-07-17,1,17,7,2011,0.96
2011-07-18,2,18,7,2011,0.91
2011-07-19,3,19,7,2011,0.85
2011-07-20,4,20,7,2011,0.77
2011-07-21,5,21,7,2011,0.69
2011-07-22,6,22,7,2011,0.6
2011-07-23,7,23,7,2011,0.5
2011-07-24,1,24,7,2011,0.41
2011-07-25,2,25,7,2011,0.31
2011-07-26,3,26,7,2011,0.22
2011-07-27,4,27,7,2011,0.15
2011-07-28,5,28,7,2011,0.08
2011-07-29,6,29,7,2011,0.03
2011-07-30,7,30,7,2011,0
2011-07-31,1,31,7,2011,0
2011-01-08,2,1,8,2011,0.03
2011-02-08,3,2,8,2011,0.08
2011-03-08,4,3,8,2011,0.16
2011-04-08,5,4,8,2011,0.25
2011-05-08,6,5,8,2011,0.36
2011-06-08,7,6,8,2011,0.47
2011-07-08,1,7,8,2011,0.59
2011-08-08,2,8,8,2011,0.69
2011-09-08,3,9,8,2011,0.79
2011-10-08,4,10,8,2011,0.87
2011-11-08,5,11,8,2011,0.93
2011-12-08,6,12,8,2011,0.97
2011-08-13,7,13,8,2011,1
2011-08-14,1,14,8,2011,1
2011-08-15,2,15,8,2011,0.98
2011-08-16,3,16,8,2011,0.94
2011-08-17,4,17,8,2011,0.89
2011-08-18,5,18,8,2011,0.82
2011-08-19,6,19,8,2011,0.75
2011-08-20,7,20,8,2011,0.66
2011-08-21,1,21,8,2011,0.57
2011-08-22,2,22,8,2011,0.47
2011-08-23,3,23,8,2011,0.37
2011-08-24,4,24,8,2011,0.28
2011-08-25,5,25,8,2011,0.19
2011-08-26,6,26,8,2011,0.11
2011-08-27,7,27,8,2011,0.05
2011-08-28,1,28,8,2011,0.01
2011-08-29,2,29,8,2011,0
2011-08-30,3,30,8,2011,0.02
2011-08-31,4,31,8,2011,0.07
2011-01-09,5,1,9,2011,0.14
2011-02-09,6,2,9,2011,0.23
2011-03-09,7,3,9,2011,0.33
2011-04-09,1,4,9,2011,0.44
2011-05-09,2,5,9,2011,0.55
2011-06-09,3,6,9,2011,0.66
2011-07-09,4,7,9,2011,0.75
2011-08-09,5,8,9,2011,0.84
2011-09-09,6,9,9,2011,0.9
2011-10-09,7,10,9,2011,0.95
2011-11-09,1,11,9,2011,0.99
2011-12-09,2,12,9,2011,1
2011-09-13,3,13,9,2011,0.99
2011-09-14,4,14,9,2011,0.97
2011-09-15,5,15,9,2011,0.93
2011-09-16,6,16,9,2011,0.87
2011-09-17,7,17,9,2011,0.8
2011-09-18,1,18,9,2011,0.72
2011-09-19,2,19,9,2011,0.63
2011-09-20,3,20,9,2011,0.54
2011-09-21,4,21,9,2011,0.44
2011-09-22,5,22,9,2011,0.33
2011-09-23,6,23,9,2011,0.24
2011-09-24,7,24,9,2011,0.15
2011-09-25,1,25,9,2011,0.08
2011-09-26,2,26,9,2011,0.03
2011-09-27,3,27,9,2011,0
2011-09-28,4,28,9,2011,0.01
2011-09-29,5,29,9,2011,0.05
2011-09-30,6,30,9,2011,0.11
2011-01-10,7,1,10,2011,0.2
2011-02-10,1,2,10,2011,0.3
2011-03-10,2,3,10,2011,0.4
2011-04-10,3,4,10,2011,0.51
2011-05-10,4,5,10,2011,0.61
2011-06-10,5,6,10,2011,0.71
2011-07-10,6,7,10,2011,0.79
2011-08-10,7,8,10,2011,0.87
2011-09-10,1,9,10,2011,0.92
2011-10-10,2,10,10,2011,0.97
2011-11-10,3,11,10,2011,0.99
2011-12-10,4,12,10,2011,1
2011-10-13,5,13,10,2011,0.99
2011-10-14,6,14,10,2011,0.96
2011-10-15,7,15,10,2011,0.92
2011-10-16,1,16,10,2011,0.85
2011-10-17,2,17,10,2011,0.78
2011-10-18,3,18,10,2011,0.69
2011-10-19,4,19,10,2011,0.6
2011-10-20,5,20,10,2011,0.49
2011-10-21,6,21,10,2011,0.39
2011-10-22,7,22,10,2011,0.28
2011-10-23,1,23,10,2011,0.19
2011-10-24,2,24,10,2011,0.1
2011-10-25,3,25,10,2011,0.04
2011-10-26,4,26,10,2011,0.01
2011-10-27,5,27,10,2011,0
2011-10-28,6,28,10,2011,0.03
2011-10-29,7,29,10,2011,0.08
2011-10-30,1,30,10,2011,0.16
2011-10-31,2,31,10,2011,0.25
2011-01-11,3,1,11,2011,0.35
2011-02-11,4,2,11,2011,0.45
2011-03-11,5,3,11,2011,0.55
2011-04-11,6,4,11,2011,0.65
2011-05-11,7,5,11,2011,0.74
2011-06-11,1,6,11,2011,0.82
2011-07-11,2,7,11,2011,0.88
2011-08-11,3,8,11,2011,0.94
