,index,DATE,CCN,STATION,NAME,PRCP,TMAX,TMIN,Day,Date,Month,Year,Illum
1062,1093,2010-12-29,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,45.0,26.0,4,29,12,2010,0.39
1063,1094,2010-12-30,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,48.0,23.0,5,30,12,2010,0.28
1064,1095,2010-12-31,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,47.0,23.0,6,31,12,2010,0.19
1065,1096,2011-01-01,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,52.0,24.0,7,1,1,2011,0.11
1066,1097,2011-01-02,72,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,29.0,3,1,2,2011,0.04
1067,1098,2011-01-03,61,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.4,42.0,26.0,3,1,3,2011,0.12
1068,1099,2011-01-04,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,40.0,20.0,6,1,4,2011,0.05
1069,1100,2011-01-05,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,45.0,26.0,1,1,5,2011,0.04
1070,1101,2011-01-06,65,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,42.0,22.0,4,1,6,2011,0.0
1071,1103,2011-01-08,64,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,34.0,25.0,2,1,8,2011,0.03
1072,1104,2011-01-09,59,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,32.0,22.0,5,1,9,2011,0.14
1073,1105,2011-01-10,58,USC00182325,"DALECARLIA RESERVOIR, MD US",0.0,31.0,21.0,7,1,10,2011,0.2
1074,1106,2011-01-11,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,37.0,20.0,3,1,11,2011,0.35
1075,1107,2011-01-12,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.14,35.0,24.0,5,1,12,2011,0.38
1076,1108,2011-01-13,64,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,36.0,25.0,5,13,1,2011,0.57
1077,1109,2011-01-14,89,USC00182325,"DALECARLIA RESERVOIR, MD US",0.0,34.0,18.0,6,14,1,2011,0.67
1078,1110,2011-01-15,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,34.0,22.0,7,15,1,2011,0.76
1079,1111,2011-01-16,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,42.0,22.0,1,16,1,2011,0.84
1080,1112,2011-01-17,56,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,40.0,24.0,2,17,1,2011,0.91
1081,1113,2011-01-18,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.42,33.0,25.0,3,18,1,2011,0.96
1082,1114,2011-01-19,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,38.0,27.0,4,19,1,2011,0.99
1083,1115,2011-01-20,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,53.0,33.0,5,20,1,2011,1.0
1084,1116,2011-01-21,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,45.0,31.0,6,21,1,2011,0.97
1085,1117,2011-01-22,60,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,38.0,16.0,7,22,1,2011,0.92
1086,1118,2011-01-23,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,28.0,12.0,1,23,1,2011,0.85
1087,1119,2011-01-24,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,31.0,10.0,2,24,1,2011,0.76
1088,1120,2011-01-25,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,33.0,13.0,3,25,1,2011,0.65
1089,1121,2011-01-26,50,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.32,47.0,25.0,4,26,1,2011,0.54
1090,1122,2011-01-27,55,USC00186350,"NATIONAL ARBORETUM DC, MD US",1.55,36.0,30.0,5,27,1,2011,0.43
1091,1123,2011-01-28,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,39.0,26.0,6,28,1,2011,0.32
1092,1124,2011-01-29,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.07,38.0,25.0,7,29,1,2011,0.23
1093,1125,2011-01-30,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,40.0,20.0,1,30,1,2011,0.15
1094,1126,2011-01-31,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,47.0,25.0,2,31,1,2011,0.08
1095,1127,2011-02-01,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,33.0,26.0,1,2,1,2011,0.05
1096,1128,2011-02-02,61,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.81,37.0,27.0,4,2,2,2011,0.01
1097,1129,2011-02-03,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,52.0,27.0,4,2,3,2011,0.06
1098,1130,2011-02-04,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,37.0,23.0,7,2,4,2011,0.02
1099,1132,2011-02-06,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.12,44.0,23.0,5,2,6,2011,0.0
1100,1133,2011-02-07,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,49.0,26.0,7,2,7,2011,0.01
1101,1134,2011-02-08,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,53.0,30.0,3,2,8,2011,0.08
1102,1135,2011-02-09,72,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,40.0,19.0,6,2,9,2011,0.23
1103,1136,2011-02-10,63,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,36.0,21.0,1,2,10,2011,0.3
1104,1137,2011-02-11,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,37.0,14.0,4,2,11,2011,0.45
1105,1138,2011-02-12,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,46.0,20.0,6,2,12,2011,0.48
1106,1139,2011-02-13,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,48.0,27.0,1,13,2,2011,0.69
1107,1140,2011-02-14,56,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,56.0,34.0,2,14,2,2011,0.78
1108,1141,2011-02-15,59,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,69.0,30.0,3,15,2,2011,0.87
1109,1142,2011-02-16,52,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,49.0,25.0,4,16,2,2011,0.93
1110,1143,2011-02-17,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,60.0,35.0,5,17,2,2011,0.98
1111,1144,2011-02-18,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,73.0,46.0,6,18,2,2011,1.0
1112,1145,2011-02-19,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,78.0,48.0,7,19,2,2011,0.99
1113,1146,2011-02-20,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,58.0,30.0,1,20,2,2011,0.95
1114,1147,2011-02-21,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,40.0,2,21,2,2011,0.88
1115,1148,2011-02-22,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.33,45.0,24.0,3,22,2,2011,0.79
1116,1149,2011-02-23,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,38.0,20.0,4,23,2,2011,0.69
1117,1150,2011-02-24,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,25.0,5,24,2,2011,0.58
1118,1151,2011-02-25,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.28,54.0,33.0,6,25,2,2011,0.48
1119,1152,2011-02-26,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.05,52.0,35.0,7,26,2,2011,0.37
1120,1153,2011-02-27,87,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,34.0,1,27,2,2011,0.28
1121,1154,2011-02-28,88,USC00182325,"DALECARLIA RESERVOIR, MD US",0.41,61.0,34.0,2,28,2,2011,0.19
1122,1155,2011-03-01,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.54,73.0,33.0,2,3,1,2011,0.01
1123,1156,2011-03-02,63,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,47.0,31.0,5,3,2,2011,0.0
1124,1157,2011-03-03,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,66.0,26.0,5,3,3,2011,0.03
1125,1158,2011-03-04,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,44.0,26.0,1,3,4,2011,0.0
1126,1159,2011-03-05,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,53.0,30.0,3,3,5,2011,0.0
1127,1160,2011-03-06,65,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.12,66.0,48.0,6,3,6,2011,0.02
1128,1161,2011-03-07,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",1.3,62.0,36.0,1,3,7,2011,0.04
1129,1162,2011-03-08,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,54.0,27.0,4,3,8,2011,0.16
1130,1163,2011-03-09,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,51.0,30.0,7,3,9,2011,0.33
1131,1164,2011-03-10,70,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.85,51.0,37.0,2,3,10,2011,0.4
1132,1165,2011-03-11,109,USC00182325,"DALECARLIA RESERVOIR, MD US",1.6,57.0,40.0,5,3,11,2011,0.55
1133,1166,2011-03-12,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,39.0,7,3,12,2011,0.58
1134,1167,2011-03-13,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,60.0,41.0,1,13,3,2011,0.52
1135,1168,2011-03-14,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,63.0,31.0,2,14,3,2011,0.63
1136,1169,2011-03-15,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,57.0,31.0,3,15,3,2011,0.73
1137,1170,2011-03-16,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.7,55.0,33.0,4,16,3,2011,0.82
1138,1171,2011-03-17,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,61.0,40.0,5,17,3,2011,0.9
1139,1172,2011-03-18,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,69.0,46.0,6,18,3,2011,0.96
1140,1173,2011-03-19,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,82.0,52.0,7,19,3,2011,0.99
1141,1174,2011-03-20,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,65.0,35.0,1,20,3,2011,0.99
1142,1175,2011-03-21,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.26,58.0,37.0,2,21,3,2011,0.97
1143,1176,2011-03-22,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,74.0,43.0,3,22,3,2011,0.91
1144,1177,2011-03-23,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,67.0,44.0,4,23,3,2011,0.83
1145,1178,2011-03-24,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.28,53.0,39.0,5,24,3,2011,0.74
1146,1179,2011-03-25,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,48.0,27.0,6,25,3,2011,0.64
1147,1180,2011-03-26,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,55.0,30.0,7,26,3,2011,0.53
1148,1181,2011-03-27,80,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,46.0,28.0,1,27,3,2011,0.43
1149,1182,2011-03-28,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,50.0,26.0,2,28,3,2011,0.33
1150,1183,2011-03-29,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,52.0,31.0,3,29,3,2011,0.24
1151,1184,2011-03-30,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,55.0,35.0,4,30,3,2011,0.17
1152,1185,2011-03-31,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.16,51.0,36.0,5,31,3,2011,0.1
1153,1186,2011-04-01,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.16,44.0,36.0,3,4,1,2011,0.0
1154,1187,2011-04-02,58,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,51.0,38.0,6,4,2,2011,0.01
1155,1188,2011-04-03,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.04,52.0,38.0,6,4,3,2011,0.01
1156,1189,2011-04-04,74,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,62.0,44.0,2,4,4,2011,0.0
1157,1190,2011-04-05,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.33,82.0,55.0,4,4,5,2011,0.01
1158,1191,2011-04-06,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.18,63.0,35.0,7,4,6,2011,0.06
1159,1192,2011-04-07,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,68.0,40.0,2,4,7,2011,0.1
1160,1193,2011-04-08,75,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,72.0,45.0,5,4,8,2011,0.25
1161,1194,2011-04-09,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.39,56.0,42.0,1,4,9,2011,0.44
1162,1195,2011-04-10,67,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,53.0,44.0,3,4,10,2011,0.51
1163,1196,2011-04-11,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,69.0,50.0,6,4,11,2011,0.65
1164,1197,2011-04-12,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,86.0,60.0,1,4,12,2011,0.67
1165,1198,2011-04-13,72,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.55,67.0,48.0,4,13,4,2011,0.69
1166,1199,2011-04-14,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.06,60.0,43.0,5,14,4,2011,0.79
1167,1200,2011-04-15,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,75.0,46.0,6,15,4,2011,0.88
1168,1201,2011-04-16,63,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.17,70.0,52.0,7,16,4,2011,0.94
1169,1202,2011-04-17,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.51,64.0,50.0,1,17,4,2011,0.99
1170,1203,2011-04-18,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,70.0,48.0,2,18,4,2011,1.0
1171,1204,2011-04-19,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,79.0,52.0,3,19,4,2011,0.98
1172,1205,2011-04-20,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.04,71.0,51.0,4,20,4,2011,0.94
1173,1206,2011-04-21,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,86.0,53.0,5,21,4,2011,0.87
1174,1207,2011-04-22,81,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,69.0,45.0,6,22,4,2011,0.79
1175,1208,2011-04-23,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.5,47.0,43.0,7,23,4,2011,0.69
1176,1209,2011-04-24,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,75.0,46.0,1,24,4,2011,0.59
1177,1210,2011-04-25,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.26,81.0,60.0,2,25,4,2011,0.49
1178,1211,2011-04-26,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,82.0,65.0,3,26,4,2011,0.39
1179,1212,2011-04-27,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,87.0,69.0,4,27,4,2011,0.3
1180,1214,2011-04-29,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,81.0,49.0,6,29,4,2011,0.15
1181,1215,2011-04-30,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,71.0,49.0,7,30,4,2011,0.09
1182,1216,2011-05-01,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,73.0,49.0,4,5,1,2011,0.01
1183,1217,2011-05-02,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,65.0,51.0,7,5,2,2011,0.04
1184,1218,2011-05-03,69,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,81.0,57.0,7,5,3,2011,0.0
1185,1219,2011-05-04,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.42,82.0,47.0,3,5,4,2011,0.02
1186,1220,2011-05-05,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.17,65.0,46.0,5,5,5,2011,0.04
1187,1221,2011-05-06,76,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,72.0,44.0,1,5,6,2011,0.12
1188,1222,2011-05-07,99,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,75.0,51.0,3,5,7,2011,0.18
1189,1223,2011-05-08,82,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,77.0,49.0,6,5,8,2011,0.36
1190,1224,2011-05-09,79,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,79.0,50.0,2,5,9,2011,0.55
1191,1225,2011-05-10,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,78.0,47.0,4,5,10,2011,0.61
1192,1226,2011-05-11,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,79.0,55.0,7,5,11,2011,0.74
1193,1227,2011-05-12,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,80.0,53.0,2,5,12,2011,0.76
1194,1228,2011-05-13,108,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,80.0,58.0,6,13,5,2011,0.76
1195,1229,2011-05-14,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,68.0,62.0,7,14,5,2011,0.85
1196,1230,2011-05-15,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.69,69.0,61.0,1,15,5,2011,0.93
1197,1231,2011-05-16,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.07,81.0,59.0,2,16,5,2011,0.98
1198,1232,2011-05-17,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.37,82.0,60.0,3,17,5,2011,1.0
1199,1233,2011-05-18,89,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.09,77.0,63.0,4,18,5,2011,0.99
1200,1234,2011-05-19,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.17,77.0,57.0,5,19,5,2011,0.96
1201,1235,2011-05-20,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.08,75.0,54.0,6,20,5,2011,0.9
1202,1236,2011-05-21,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,75.0,55.0,7,21,5,2011,0.83
1203,1237,2011-05-22,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,87.0,60.0,1,22,5,2011,0.75
1204,1238,2011-05-23,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.03,86.0,66.0,2,23,5,2011,0.65
1205,1239,2011-05-24,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,83.0,66.0,3,24,5,2011,0.56
1206,1240,2011-05-25,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,84.0,65.0,4,25,5,2011,0.46
1207,1241,2011-05-26,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,86.0,67.0,5,26,5,2011,0.37
1208,1242,2011-05-27,116,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,93.0,60.0,6,27,5,2011,0.28
1209,1243,2011-05-28,118,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,89.0,66.0,7,28,5,2011,0.2
1210,1244,2011-05-29,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,84.0,68.0,1,29,5,2011,0.13
1211,1245,2011-05-30,71,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,89.0,72.0,2,30,5,2011,0.07
1212,1246,2011-05-31,104,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,94.0,72.0,3,31,5,2011,0.03
1213,1247,2011-06-01,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,99.0,76.0,5,6,1,2011,0.03
1214,1248,2011-06-02,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.1,98.0,67.0,1,6,2,2011,0.09
1215,1249,2011-06-03,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,88.0,59.0,1,6,3,2011,0.02
1216,1250,2011-06-04,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,81.0,60.0,4,6,4,2011,0.06
1217,1251,2011-06-05,83,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,87.0,59.0,6,6,5,2011,0.08
1218,1252,2011-06-06,94,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,86.0,63.0,2,6,6,2011,0.2
1219,1253,2011-06-07,78,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,88.0,66.0,4,6,7,2011,0.27
1220,1254,2011-06-08,100,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,89.0,68.0,7,6,8,2011,0.47
1221,1255,2011-06-09,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,99.0,76.0,3,6,9,2011,0.66
1222,1256,2011-06-10,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.19,102.0,70.0,5,6,10,2011,0.71
1223,1257,2011-06-11,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,96.0,76.0,1,6,11,2011,0.82
1224,1258,2011-06-12,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,94.0,71.0,3,6,12,2011,0.83
1225,1259,2011-06-13,68,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,96.0,64.0,2,13,6,2011,0.91
1226,1260,2011-06-14,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,82.0,64.0,3,14,6,2011,0.97
1227,1261,2011-06-15,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,78.0,56.0,4,15,6,2011,0.99
1228,1262,2011-06-16,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.01,84.0,61.0,5,16,6,2011,1.0
1229,1263,2011-06-17,120,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.68,84.0,64.0,6,17,6,2011,0.98
1230,1264,2011-06-18,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,90.0,68.0,7,18,6,2011,0.93
1231,1265,2011-06-19,120,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,91.0,62.0,1,19,6,2011,0.87
1232,1266,2011-06-20,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.27,84.0,66.0,2,20,6,2011,0.8
1233,1267,2011-06-21,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.08,81.0,65.0,3,21,6,2011,0.71
1234,1268,2011-06-22,90,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.05,92.0,70.0,4,22,6,2011,0.62
1235,1269,2011-06-23,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,92.0,72.0,5,23,6,2011,0.53
1236,1270,2011-06-24,120,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,88.0,72.0,6,24,6,2011,0.43
1237,1271,2011-06-25,101,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,91.0,71.0,7,25,6,2011,0.34
1238,1272,2011-06-26,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,88.0,65.0,1,26,6,2011,0.25
1239,1273,2011-06-27,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,90.0,69.0,2,27,6,2011,0.17
1240,1274,2011-06-28,107,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,81.0,69.0,3,28,6,2011,0.11
1241,1275,2011-06-29,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.03,94.0,73.0,4,29,6,2011,0.05
1242,1276,2011-06-30,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,88.0,62.0,5,30,6,2011,0.02
1243,1277,2011-07-01,92,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,90.0,66.0,6,7,1,2011,0.08
1244,1278,2011-07-02,95,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,92.0,62.0,2,7,2,2011,0.15
1245,1279,2011-07-03,105,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.38,98.0,70.0,2,7,3,2011,0.05
1246,1280,2011-07-04,88,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.66,94.0,70.0,5,7,4,2011,0.12
1247,1281,2011-07-05,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,86.0,72.0,7,7,5,2011,0.15
1248,1282,2011-07-06,77,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,92.0,73.0,3,7,6,2011,0.29
1249,1283,2011-07-07,91,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,90.0,72.0,5,7,7,2011,0.38
1250,1284,2011-07-08,109,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.02,95.0,72.0,1,7,8,2011,0.59
1251,1285,2011-07-09,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.45,90.0,70.0,4,7,9,2011,0.75
1252,1286,2011-07-10,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,92.0,70.0,6,7,10,2011,0.79
1253,1287,2011-07-11,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,93.0,74.0,2,7,11,2011,0.88
1254,1288,2011-07-12,93,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.27,95.0,74.0,4,7,12,2011,0.9
1255,1289,2011-07-13,106,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,96.0,76.0,4,13,7,2011,0.95
1256,1290,2011-07-14,96,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.18,93.0,63.0,5,14,7,2011,0.99
1257,1291,2011-07-15,98,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,87.0,67.0,6,15,7,2011,1.0
1258,1292,2011-07-16,113,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,86.0,64.0,7,16,7,2011,0.99
1259,1293,2011-07-17,103,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,92.0,69.0,1,17,7,2011,0.96
1260,1294,2011-07-18,112,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,90.0,72.0,2,18,7,2011,0.91
1261,1295,2011-07-19,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,93.0,75.0,3,19,7,2011,0.85
1262,1296,2011-07-20,86,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,96.0,74.0,4,20,7,2011,0.77
1263,1297,2011-07-21,73,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,97.0,77.0,5,21,7,2011,0.69
1264,1298,2011-07-22,111,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,100.0,82.0,6,22,7,2011,0.6
1265,1299,2011-07-23,112,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,105.0,79.0,7,23,7,2011,0.5
1266,1300,2011-07-24,102,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,102.0,82.0,1,24,7,2011,0.41
1267,1301,2011-07-25,84,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,97.0,77.0,2,25,7,2011,0.31
1268,1302,2011-07-26,97,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.2,96.0,74.0,3,26,7,2011,0.22
1269,1303,2011-07-27,113,USC00186350,"NATIONAL ARBORETUM DC, MD US",0.0,95.0,74.0,4,27,7,2011,0.15
